neb_code,school_name,district,district_code
3234,SARADHA SECONDARY SCHOOL,rautahat,206
3235,JANATA SECONDARY SCHOOL,rautahat,206
3236,SARASWATI SECONDARY SCHOOL,rautahat,206
3237,H.S.SCHOOL,rautahat,206
3238,JANATA SECONDARY SCHOOL,rautahat,206
3239,MOON LIGHT ACADEMY SECONDARY  SCHOOL,rautahat,206
3240,BALNIKETAN BOARDING SECONDARY  SCHOOL,rautahat,206
3241,SHREE SECONDARY SCHOOL,rautahat,206
3242,SHRI SECONDARY SCHOOL,rautahat,206
3243,SHREE SECONDARY SCHOOL,rautahat,206
3245,MOUNT EVEREST AAWASIYA SECONDARY SCHOOL,rautahat,206
3246,BATAHU SECONDARY SCHOOL,rautahat,206
3247,MITRA MEMORIAL SECONDARY SCHOOL,rautahat,206
3248,SHREE SECONDARY SCHOOL,rautahat,206
3249,SHREE SECONDARY SCHOOL,rautahat,206
3252,SARASWOTI SECONDARY SCHOOL,rautahat,206
3250,RAMCHANDRA SECONDARY SCHOOL,rautahat,206
3253,SHREE SECONDARY SCHOOL,rautahat,206
3254,HIMALI JANATA SECONDARY SCHOOL,rautahat,206
3255,SHREE SECONDARY SCHOOL,rautahat,206
3256,SHREE SECONDARY SCHOOL,rautahat,206
3257,SHREE SCCONDARY SCHOOL,rautahat,206
3258,SHREE SECONDARY SCHOOL DHANADI,rautahat,206
3260,SHREE SECONDARY SCHOOL,rautahat,206
3301,GADHI MAI MAHENDRA SECONDARY SCHOOL,bara,207
3302,GAURI SHANKAR SECONDARY SCHOOL,bara,207
3303,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3304,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3305,RAM RAJA (MOHAN BIKRAM SHAH) MULTIPLE CAMPUS,bara,207
3307,DIVINE COSMOPOLITAN ENGLISH BOARDING SECONDARY SCHOOL,bara,207
3308,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3309,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3310,BHOJ BHAGAT SECONDARY SCHOOL,bara,207
3311,MOUNT EVEREST SECONDARY SCHOOL,bara,207
3312,AMAR SECONDARY SCHOOL,bara,207
3313,ANUP DIPANI SECONDARY SCHOOL,bara,207
3314,PHAKIRA GIRI RAJESHWOR GIRI SECONDARY SCHOOL,bara,207
3315,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3316,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3318,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3319,DURGA SECONDARY SCHOOL,bara,207
3321,NEPAL RASTRIYA  SECONDARY SCHOOL,bara,207
3322,JANATA  SECONDARY SCHOOL,bara,207
3323,JANATA  SECONDARY SCHOOL,bara,207
3324,NEPAL RASTRIYA  SECONDARY SCHOOL,bara,207
3325,SHREE TEEN CHANDRA  SECONDARY SCHOOL,bara,207
3326,NEPAL RASTRIYA  SECONDARY SCHOOL,bara,207
3327,BHOLA  SECONDARY SCHOOL,bara,207
3328,VIDYASAGAR BOARDING  SECONDARY SCHOOL,bara,207
3329,RAM CHARITRA  SECONDARY SCHOOL,bara,207
3330,GAURI SHANKAR SECONDARY SCHOOL,bara,207
3331,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3332,JANAJAGRITI SECONDARY SCHOOL,bara,207
3333,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3334,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3335,TAPI SECONDARY SCHOOL,bara,207
3336,ANCHIT SECONDARY SCHOOL,bara,207
3337,KANKALI SECONDARY SCHOOL,bara,207
3339,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3341,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3342,NEPAL SECONDARY SCHOOL,bara,207
3343,JEEVAN JYOTI  ENGLISH BOARDING SECONDARY  SCHOOL,bara,207
3344,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3345,JANATA SECONDARY SCHOOL,bara,207
3346,SARASWATI NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3347,PANNADEVI KANYA SECONDARY SCHOOL,bara,207
3348,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3349,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3350,MANI SECONDARY SCHOOL,bara,207
3351,JANA SAMUDAYIK SECONDARY SCHOOL,bara,207
3352,SIMARA PUBLIC SECONDARY  SCHOOL,bara,207
3353,SHREE JANATA SECONDARY SCHOOL,bara,207
3354,EKTA SECONDARY SCHOOL,bara,207
3355,MANAKAMANA SECONDARY SCHOOL,bara,207
3338,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3340,BENGA SAH SECONDARY SCHOOL,bara,207
3356,SHREE SIDDHESHWOR SANSKRIT SECONDARY SCHOOL,bara,207
3357,NETRODAYA SECONDARY SCHOOL,bara,207
3358,RASTRIYA VIBHUTI SAMUDAYIK  SHIKSHA SADAN,bara,207
3359,NEPAL RASTRIYA SECONDARY SCHOOL,bara,207
3360,MERRY GOLD SECONDARY BOARDING SCHOOL,bara,207
3361,BAL EKATA ENGLISH BOADRING  SECONDARY SCHOOL,bara,207
3362,HERITAGE PUBLIC SECONDARY SCHOOL,bara,207
3401,NATIONAL INFOTECH SECONDARY SCHOOL,parsa,208
3402,HARI KHETAN MULTIPLE CAMPUS,parsa,208
3403,BIRGUNJ COMMERCE CAMPUS,parsa,208
3404,GYAN JYOTI SECONDARY SCHOOL,parsa,208
3405,BIRGUNJ PUBLIC SECONDARY SCHOOL,parsa,208
3406,NATIONAL ACADEMY SECONDARY SCHOOL,parsa,208
3407,SIDDHARTHA INTERNATIONAL SECONDARY SCHOOL,parsa,208
3410,NEPAL RASTRIYA VIDHYAPITH SECONDARY SCHOOL,parsa,208
3411,BHANGI SAH SECONDARY SCHOOL,parsa,208
3412,JILLA UCHCHANGAL RAMDEV KALWAR SECONDARY SCHOOL,parsa,208
3413,SHREE SECONDARY SCHOOL,parsa,208
3414,NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3415,SHREE JANATA SECONDARY SCHOOL,parsa,208
3416,DEEP NARAYAN ADARSHA SECONDARY SCHOOL,parsa,208
3417,NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3418,NEPAL RASTRIYA  SECONDARY SCHOOL,parsa,208
3419,SARASWATI SECONDARY SCHOOL,parsa,208
3420,NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3421,NIRSINGH SECONDARY SCHOOL,parsa,208
3422,NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3423,ST. XAVIER SECONDARY SCHOOL,parsa,208
3424,TRI JUDDHA MAHABIR PRASAD RAGHUBIR RAM SECONDARY SCHO,parsa,208
3425,GYAN VATIKA BOARDING ENGLISH SECONDARY  SCHOOL,parsa,208
3426,SUNDARMAL RAMKUMAR KANYA SECONDARY SCHOOL,parsa,208
3427,RAMCHARITRA BHAGAT SECONDARY SCHOOL,parsa,208
3428,MAHANANDA PRASAD UPADHYAY SECONDARY SCHOOL,parsa,208
3429,GOLDEN FUTRUE SECONDARY ENGLISH BOARDING SECONDARY SC,parsa,208
3430,MANGAL SECONDARY SCHOOL,parsa,208
3431,GRACE SECONDARY SCHOOL,parsa,208
3432,HOLYLAND ENGLISH SECONDARY SCHOOL,parsa,208
3433,DEVNANDAN DEVRAJ SECONDARY SCHOOL,parsa,208
3434,BIRGUNG PUBLIC ENGLISH SECONDARY SCHOOL,parsa,208
3435,KANCHANJUNGA ENGLISH SECONDARY SCHOOL,parsa,208
3436,,parsa,208
3437,MINILAND ENGLISH SECONDARY SCHOOL,parsa,208
3441,OM NATIONAL ACADEMY,parsa,208
3443,SARADA SECONDARY SCHOOL,parsa,208
3444,DWARDEVI SECONDARY SCHOOL,parsa,208
3450,MUKHDEV SUSHILA SECONDARY SCHOOL,parsa,208
3452,SALOM SECONDARY SCHOOL,parsa,208
3454,ANGEL INTERNATIONAL BOARDING SECONDARY SCHOOL,parsa,208
3439,SUNLIGHT ENGLISH SECONDARY SCHOOL,parsa,208
3440,JIWANJYOTI SECONDARY SCHOOL,parsa,208
3445,SAUTHZONE SECONDARY SCHOOL,parsa,208
3446,MAISKAT ACADEMY,parsa,208
3447,ST. JOHN'S SECONDARY SCHOOL,parsa,208
3449,MANAKAMANA SECONDARY SCHOOL,parsa,208
3453,VIDHYA SADAN SECONDARY SCHOOL,parsa,208
3457,SUNRISE ENGLISH BOARDING SECONDARY SCHOOL,parsa,208
3458,HOLY ANGLES SECONDARY SCHOOL,parsa,208
3459,GYANODAYA BAL SECONDARY SCHOOL,parsa,208
3460,MOTHERLAND SECONDARY SCHOOL,parsa,208
3461,MOON LIGHT ENGLISH BOARDING SECONDARY SCHOOL,parsa,208
3462,PEACE ZONE ACADEMY,parsa,208
3464,NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3465,BITO MAHATO JANATA SECONDARY SCHOOL,parsa,208
3466,NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3467,NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3471,HIMALAYAN SECONDARY SCHOOL,parsa,208
3472,BEACON ENGLISH SECONDARY SCHOOL,parsa,208
3473,NE.RA. SECONDARY SCHOOL,parsa,208
3474,CITY SCHOOL OF BIRGUNJ SECONDARY SCHOOL,parsa,208
3475,NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3476,DIVYA KANYA SECONDARY SCHOOL,parsa,208
3456,MOUNT HERMON SECONDARY SCHOOL,parsa,208
3468,OASIS SECONDARY SCHOOL,parsa,208
3469,GREENLAND SECONDARY SCHOOL,parsa,208
3478,SHREE NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3479,NAVGAWA SECONDARY SCHOOL,parsa,208
3480,SHREE NEPAL RASTRIYA SECONDARY SCHOOL,parsa,208
3482,SESAME  INTERNATIONAL SECONDARY SCHOOL,parsa,208
3483,MAMTA VIDYA MANDIR ENGLISH BOARDING  SECONDARY  SCHOOL,parsa,208
3484,SHREE GYAN BATIKA SECONDARY SCHOOL,parsa,208
3485,GOLDEN VATIKA ENGLISH BOARDING SECONDARY SCHOOL,parsa,208
3486,GYAN NIKETAN ENGLISH BOARDING SECONDARY SCHOOL,parsa,208
3487,GYANDA ACADEMY SECONDARY SCHOOL,parsa,208
3501,BAL KUMARI SECONDARY SCHOOL,chitawan,313
3503,ORCHID SCIENCE COLLEGE,chitawan,313
3504,INTERNATIONAL COLLEGE,chitawan,313
3507,JANA ADARSHA MULTIPLE CAMPUS,chitawan,313
3508,ANNAPURNA SECONDARY SCHOOL,chitawan,313
3509,BISHWA PRAKASH SECONDARY SCHOOL,chitawan,313
3510,SAPTAGANDAKI MULTIPLE CAMPUS,chitawan,313
3513,BAL KUMARI COLLEGE,chitawan,313
3514,SARBA SHANTI SECONDARY SCHOOL,chitawan,313
3515,MAIYA DEVI KANYA COLLEGE,chitawan,313
3516,MILLY JULLY ENGLISH SECONDARY SCHOOL,chitawan,313
3517,APEX ACADEMY SECONDARY SCHOOL,chitawan,313
3518,PRESIDENCY SECONDARY SCHOOL,chitawan,313
3519,ARUNODAYA SECONDARY SCHOOL,chitawan,313
3520,NARAYANI VIDYA MANDIR SECONDARY SCHOOL,chitawan,313
3522,NEW CAPITAL SECONDARY SCHOOL,chitawan,313
3524,AMAR SECONDARY SCHOOL,chitawan,313
3525,PARAGON SECONDARY SCHOOL,chitawan,313
3526,MADI CAMPUS,chitawan,313
3527,SHAHEED SMARAK COLLEGE,chitawan,313
3528,BHUWANISHANKAR MULTIPLE COLLEGE,chitawan,313
3529,JANAKI SECONDARY SCHOOL,chitawan,313
3530,SHANTI VIDYA MANDIR ENGLISH SECONDARY SCHOOL,chitawan,313
3531,ADARSHA SECONDARY SCHOOL,chitawan,313
3532,NEPAL SECONDARY SCHOOL,chitawan,313
3533,NARAYANI MODEL SECONDARY SCHOOL,chitawan,313
3534,JANA JAGRITI SECONDARY SCHOOL,chitawan,313
3535,PREMBASTI SECONDARY SCHOOL,chitawan,313
3536,LAXMI SECONDARY SCHOOL,chitawan,313
3537,PRABHAT SECONDARY SCHOOL,chitawan,313
3539,BUDDHA SHANTI SECONDARY SCHOOL,chitawan,313
3540,BHIMNAGAR SECONDARY SCHOOL,chitawan,313
3541,JANAJYOTI PADAMNARAYAN DHARMAKUMARI MALLA SECONDARY,chitawan,313
3542,NARAYANI ENGLISH PUBLIC SECONDARY SCHOOL,chitawan,313
3544,CHITWAN SECONDARY SCHOOL,chitawan,313
3545,SOMESHWAR SECONDARY SCHOOL,chitawan,313
3546,EDEN GARDEN ENGLISH SECONDARY SCHOOL,chitawan,313
3547,PRERANA SECONDARY ENGLISH BOARDING SCHOOL,chitawan,313
3548,SHARADPUR SECONDARY SCHOOL,chitawan,313
3549,S.O.S. HERMANN GMEINER SECONDARY SCHOOL,chitawan,313
3550,LAXMI SECONDARY SCHOOL,chitawan,313
3551,BHARATPUR SECONDARY SCHOOL,chitawan,313
3552,DURGA SECONDARY SCHOOL,chitawan,313
3553,PARAGON SECONDARY SCHOOL,chitawan,313
3554,PANCHAKANYA  SECONDARY SCHOOL,chitawan,313
3555,PRITHVI SECONDARY SCHOOL,chitawan,313
3556,KHAIRAHANI SECONDARY SCHOOL,chitawan,313
3557,SHIKSHA BIKASH ENGLISH BOARDING SECONDARY SCHOOL,chitawan,313
3558,AROMA ENGLISH SECONDARY SCHOOL,chitawan,313
3559,DAISY ENGLISH BOARDING SECONDARY SCHOOL,chitawan,313
3560,BHIMODAYA SECONDARY SCHOOL,chitawan,313
3561,SARASWATI SECONDARY SCHOOL,chitawan,313
3562,SHREE KAVILASH SECONDARY SCHOOL,chitawan,313
3563,JANAJIWAN SECONDARY SCHOOL,chitawan,313
3564,SHREE SAJHAPUR SECONDARY SCHOOL,chitawan,313
3565,GUNJANAGAR SECONDARY SCHOOL,chitawan,313
3566,CHATURMUKHI SECONDARY SCHOOL,chitawan,313
3568,GLOWSHINE ACADEMY SECONDARY SCHOOL,chitawan,313
3569,BIRENDRA ADARSHA SECONDARY SCHOOL,chitawan,313
3570,BHANDARA SECONDARY SCHOOL,chitawan,313
3571,JHUWANI SECONDARY SCHOOL,chitawan,313
3572,MOHANA SECONDARY SCHOOL,chitawan,313
3573,HIMALAYA SECONDARY SCHOOL,chitawan,313
3574,BALKUMARI KANYA SECONDARY SCHOOL,chitawan,313
3575,JANAJIWAN SECONDARY SCHOOL,chitawan,313
3576,KAPIYA SECONDARY SCHOOL,chitawan,313
3577,AADIKABI BHANUBHAKTA SECONDARY SCHOOL,chitawan,313
3578,VALMIKI SHIKSHA SADAN SECONDARY SCHOOL,chitawan,313
3579,SKYRIDER SECONDARY ENGLISH BOARDING SCHOOL,chitawan,313
3580,PARIJAT ENGLISH BOARDING SCHOOL,chitawan,313
3581,GURUKUL SECONDARY  SCHOOL,chitawan,313
3582,BACHHAULI SECONDARY SCHOOL,chitawan,313
3583,SHARADA SECONDARY SCHOOL,chitawan,313
3584,KATHAR SECONDARY SCHOOL,chitawan,313
3585,PEACE ZONE ENGLISH SECONDARY SCHOOL,chitawan,313
3586,PARADISE ENGLISH SECONDARY SCHOOL,chitawan,313
3587,PANCHA KANYA VIDHYA MANDIR AWASIYA SECONDARY SCHOOL,chitawan,313
3588,USHA ENGLISH BOARDING SECONDARY SCHOOL,chitawan,313
3589,SUNRISE ENGLISH SECONDARY SCHOOL,chitawan,313
3590,STEP BY STEP ENGLISH SECONDARY SCHOOL,chitawan,313
3591,SAINIK AWASIYA MAHAVIDYALAYA,chitawan,313
8502,HILLBIRD AAWASIYA SECONDARY SCHOOL,chitawan,313
8504,PRAGATI PATHASHALA SECONDARY SCHOOL,chitawan,313
8505,SHREE RAM BAIDIK SASKRIT GURUKULAM SECONDARY SCHOOL,chitawan,313
3593,SMALL HEVEN MODEL SECONDARY SCHOOL,chitawan,313
3599,HIMALAYAN SECONDARY ENGLISH BOARDING SCHOOL,chitawan,313
8503,NARAYANI BIDHYA MANDIR SECONDARY SCHOOL,chitawan,313
8507,TRIVENI BARAH SECONDARY SCHOOL,chitawan,313
8508,MADI SECONDARY SCHOOL,chitawan,313
3597,EKTA SHISHU NIKETAN SECONDARY SCHOOL,chitawan,313
8509,HOLY VISION PUBLIC SCHOOL,chitawan,313
8510,BHANU SECONDARY SCHOOL,chitawan,313
8511,SITARAM SANSKRIT SECONDARY SCHOOL,chitawan,313
8512,ORBIT UNIQUE ENGLISH SECONDARY SCHOOL,chitawan,313
8513,ANKURAM ACADEMY,chitawan,313
8515,LITTLE FLOWER SCHOOL,chitawan,313
8516,SHREE SAHID SMRITI SECONDARY SCHOOL,chitawan,313
8517,JANAKALYAN SECONDARY SCHOOL,chitawan,313
8518,SHREE RAMNAGAR SECONDARY SCHOOL,chitawan,313
8519,SHREE RASTRIYA SECONDARY SCHOOL,chitawan,313
8520,SHREE JANAPRIYA SECONDARY SCHOOL,chitawan,313
8521,GAYATRI VED VEDANGA SANSKRIT SECONDARY SCHOOL,chitawan,313
3601,DULLAV SECONDARY SCHOOL,gorkha,401
3602,PAROPAKAR ADARSHA SECONDARY SCHOOL,gorkha,401
3603,BHAWANI SECONDARY SCHOOL,gorkha,401
3604,SHAKTI SECONDARY SCHOOL,gorkha,401
3605,BHIMODAYA SECONDARY SCHOOL,gorkha,401
3606,SHAHEED SMRITY SECONDARY SCHOOL,gorkha,401
3607,MAHENDRA SECONDARY SCHOOL,gorkha,401
3608,SARASWATI SECONDARY SCHOOL,gorkha,401
3609,THE OLD CAPITAL SECONDARY SCHOOL,gorkha,401
3610,MAHALAXMI SECONDARY SCHOOL,gorkha,401
3611,MAHENDRA LILA SECONDARY SCHOOL,gorkha,401
3612,GYANMARGA SECONDARY SCHOOL,gorkha,401
3613,SHREE VINDHYABASINEE SECONDARY SCHOOL,gorkha,401
3614,DRABYASHAH CAMPUS SECONDARY SCHOOL,gorkha,401
3615,HIMALAYA SECONDARY SCHOOL,gorkha,401
3616,SURYA JYOTI SECONDARY SCHOOL,gorkha,401
3617,MANAKAMANA SECONDARY SCHOOL,gorkha,401
3618,SHREE BHAGABATI HIMALAYA SECONDARY SCHOOL,gorkha,401
3619,GYAN JYOTI SECONDARY SCHOOL,gorkha,401
3620,SHREE MAHENDRA JYOTI SECONDARY SCHOOL,gorkha,401
3621,BIJAYA BHAWANI SECONDARY SCHOOL,gorkha,401
3622,BHAWANI SECONDARY SCHOOL,gorkha,401
3623,JANATA SECONDARY SCHOOL,gorkha,401
3624,JANAKALYAN SECONDARY SCHOOL,gorkha,401
3625,BHAIRAWASHRAM SECONDARY SCHOOL,gorkha,401
3626,RATNESWOR SECONDARY SCHOOL,gorkha,401
3627,ANNAPURNA SECONDARY SCHOOL,gorkha,401
3628,NAVAJAGRITI CHANDI SECONDARY SCHOOL,gorkha,401
3629,HIMALAYA SECONDARY SCHOOL,gorkha,401
3630,SANSKRIT SECONDARY SCHOOL,gorkha,401
3631,SHANTI SECONDARY SCHOOL,gorkha,401
3632,SHAILAPUTRI SECONDARY SCHOOL,gorkha,401
3633,AMARJYOTI JANATA SECONDARY SCHOOL,gorkha,401
3634,SANSARI MAHENDRA SECONDARY SCHOOL,gorkha,401
3635,HIMALAYA SECONDARY SCHOOL,gorkha,401
3636,MANDALI SECONDARY SCHOOL,gorkha,401
3637,JANAJYOTI SECONDARY SCHOOL,gorkha,401
3638,JIVAN JYOTI SECONDARY SCHOOL,gorkha,401
3639,CHATURMALA SECONDARY SCHOOL,gorkha,401
3640,JANASHAKTI SECONDARY SCHOOL,gorkha,401
3641,DARBAR SECONDARY SCHOOL,gorkha,401
3642,BINDRAWATI SECONDARY SCHOOL,gorkha,401
3643,SARASWATI SECONDARY SCHOOL,gorkha,401
3644,MAHALAXMI SECONDARY SCHOOL,gorkha,401
3645,RATNA RAJYA SECONDARY SCHOOL,gorkha,401
3646,JAGESHWOR SECONDARY SCHOOL,gorkha,401
3647,AKALA SECONDARY SCHOOL,gorkha,401
3648,SIDDHA KALI SECONDARY SCHOOL,gorkha,401
3649,SARASWATI SECONDARY SCHOOL,gorkha,401
3650,PRABHAT SECONDARY SCHOOL,gorkha,401
3651,MIRKOT SECONDARY SCHOOL,gorkha,401
3652,RAM SHAH SECONDARY SCHOOL,gorkha,401
3653,TARA SECONDARY SCHOOL,gorkha,401
3654,CHAMPAWATI SECONDARY SCHOOL,gorkha,401
3655,LAXMI SECONDARY SCHOOL,gorkha,401
3656,MAHENDRA SHAKTI SECONDARY SCHOOL,gorkha,401
3657,SIDDHIDEVI SECONDARY  SCHOOL,gorkha,401
3658,GANDAKI SECONDARY  SCHOOL,gorkha,401
3659,BHADRAKALI SECONDARY SCHOOL,gorkha,401
3660,BHAGAWATI SECONDARY SCHOOL,gorkha,401
3661,NAWAJYOTI SECONDARY SCHOOL,gorkha,401
3662,MAJHATHAR SECONDARY SCHOOL,gorkha,401
3663,SHREE MANIKAMA DEVI SECONDARY SCHOOL,gorkha,401
3701,MANGALA SECONDARY SCHOOL,lamjung,406
3702,SARBODAYA SECONDARY SCHOOL,lamjung,406
3703,KUSUMAKAR SECONDARY SCHOOL,lamjung,406
3704,ISHANESHWAR SECONDARY SCHOOL,lamjung,406
3705,BHAKTI NAMUNA SECONDARY SCHOOL,lamjung,406
3706,SHAILAPUTRI SECONDARY SCHOOL,lamjung,406
3707,BIR BHAKTI SECONDARY SCHOOL,lamjung,406
3709,ADARSHA BAL SECONDARY SCHOOL,lamjung,406
3710,VIDHYA BIKASH SECONDARY SCHOOL,lamjung,406
3711,SHANTI SECONDARY SCHOOL,lamjung,406
3712,JANA KALYAN SECONDARY SCHOOL,lamjung,406
3713,AMAR SECONDARY SCHOOL,lamjung,406
3714,BHUTPURBA SAINIK AAWASHIYA SECONDARY SCHOOL,lamjung,406
3715,JANABIKAS SECONDARY SCHOOL,lamjung,406
3716,MARSYANGDI MULTIPLE CAMPUS,lamjung,406
3717,SOUBHAGYODAYA SECONDARY SCHOOL,lamjung,406
3718,GANESH MALIKA SECONDARY SCHOOL,lamjung,406
3719,BHAIRAV KALI SECONDARY SCHOOL,lamjung,406
3720,CHANDRODAYA SECONDARY SCHOOL,lamjung,406
3721,BAL KALYAN SECONDARY SCHOOL,lamjung,406
3722,LAMJUNG SECONDARY SCHOOL,lamjung,406
3723,BUDDHODAYA SECONDARY SCHOOL,lamjung,406
3724,GYANODAYA SECONDARY SCHOOL,lamjung,406
3725,SURYODAYA SECONDARY SCHOOL,lamjung,406
3726,EARTHLY PARADISE BOARDING SECONDARY  SCHOOL,lamjung,406
3727,FUTURE STAR ENGLISH AWASIYA SECONDARY SCHOOL,lamjung,406
3728,JANABIKASH SECONDARY SCHOOL,lamjung,406
3729,VIDYA JYOTI SECONDARY SCHOOL,lamjung,406
3730,EX. SERVICE MAN SECONDARY ENGLISH BOARDING SECONDARY SC,lamjung,406
3731,PHALENI SECONDARY SCHOOL,lamjung,406
3732,BAGISHOWRI SECONDARY SCHOOL,lamjung,406
3734,GLOBAL VISION ENGLISH BOARDING SCHOOL,lamjung,406
3735,GANGA MILAN SECONDARY SCHOOL,lamjung,406
3736,BUDDHA MILAN SECONDARY SCHOOL,lamjung,406
3737,JANAKALYAN SECONDARY SCHOOL,lamjung,406
3738,SHISHU VIDHYASHRAM SECONDARY SCHOOL,lamjung,406
3739,SHARADA SECONDARY SCHOOL,lamjung,406
3740,UNIVERSAL ACADEMY,lamjung,406
3741,BHAIRAB SECONDARY SCHOOL,lamjung,406
3801,TRIBHUVAN SECONDARY SCHOOL,tanahu,407
3803,HOMRAJ LOHANI SHARADA SIKSHYA SADAN SECONDARY SCHOOL,tanahu,407
3804,JANA JYOTI SECONDARY SCHOOL,tanahu,407
3805,AADIKABI BHANUBHAKTA CAMPUS,tanahu,407
3806,NOTRE DAME SECONDARY SCHOOL,tanahu,407
3807,SIDDHARTHA SECONDARY SCHOOL,tanahu,407
3808,BANDIPUR CAMPUS,tanahu,407
3809,MAHENDRA JYOTI SECONDARY SCHOOL,tanahu,407
3811,PARASHAR SECONDARY SCHOOL,tanahu,407
3813,RAM SHAH SECONDARY SCHOOL,tanahu,407
3814,KALIKA SECONDARY SCHOOL,tanahu,407
3815,DAMAULI SECONDARY SCHOOL,tanahu,407
3817,ARANIKO ENGLISH BOARDING SECONDARY SCHOOL,tanahu,407
3818,GAUNPHARKODAYA SECONDARY SCHOOL,tanahu,407
3819,PABITRA SECONDARY SCHOOL,tanahu,407
3820,SATYAWATI SECONDARY SCHOOL,tanahu,407
3821,CHANDRAWATI SECONDARY SCHOOL,tanahu,407
3822,NIRMAL SECONDARY SCHOOL,tanahu,407
3823,BARAHI AWASIYA UCHCHA MADHYAMIK BIDYALAYA,tanahu,407
3824,KESHABTAR SECONDARY SCHOOL,tanahu,407
3825,HIMALAYA SECONDARY SCHOOL,tanahu,407
3826,SURYODAYA ENGLISH BOARDING SECONDARY SCHOOL,tanahu,407
3827,MITRATA SECONDARY SCHOOL,tanahu,407
3828,KHAIRENI SECONDARY SCHOOL,tanahu,407
3829,KYAMIN SECONDARY SCHOOL,tanahu,407
3830,BAL BIKASH SECONDARY SCHOOL,tanahu,407
3831,BHANU SECONDARY SCHOOL,tanahu,407
3832,BIDYA NIKUNG SECONDARY SCHOOL,tanahu,407
3833,HANSA BAHINI SECONDARY SCHOOL,tanahu,407
3834,SARASWATI MANDIR SECONDARY SCHOOL,tanahu,407
3835,ADHARBHUT SECONDARY SCHOOL,tanahu,407
3836,PANCHAMUNIDEV SECONDARY SCHOOL,tanahu,407
3837,PARWATI SECONDARY SCHOOL,tanahu,407
3838,ADARSHA SHIKSHYA SECONDARY SCHOOL,tanahu,407
3839,MAHENDRI SECONDARY SCHOOL,tanahu,407
3840,CHANDRA JYOTI SECONDARY SCHOOL,tanahu,407
3841,MIN SECONDARY SCHOOL,tanahu,407
3842,JALDEVI SECONDARY SCHOOL,tanahu,407
3843,RADHA SECONDARY SCHOOL,tanahu,407
3844,SHREE BAL VIDYA MANDIR (BVM) SECONDARY SCHOOL,tanahu,407
3845,SHREE KRISHNA SECONDARY SCHOOL,tanahu,407
3846,SHIVA SARASWATI SECONDARY SCHOOL,tanahu,407
3847,KALIKA SECONDARY SCHOOL,tanahu,407
3848,UDAYA SECONDARY SCHOOL,tanahu,407
3849,SHAHID GANGA SECONDARY SCHOOL,tanahu,407
3850,BARAHI SECONDARY SCHOOL,tanahu,407
3851,ARANIKO SECONDARY SCHOOL,tanahu,407
3852,ARANIKO BOARDING SECONDARY SCHOOL,tanahu,407
3853,PARAMANANDA SANSKRIT GURUKULAM SECONDARY SCHOOL,tanahu,407
3854,MANOHAR SECONDARY SCHOOL,tanahu,407
3855,CHHABDI SECONDARY SCHOOL,tanahu,407
3856,JANA PREMI SECONDARY SCHOOL,tanahu,407
3857,JANAJUKTA SHAHI SECONDARY SCHOOL,tanahu,407
3858,SHANKAR SECONDARY SCHOOL,tanahu,407
3860,CHANDI DEVI RASTRIYA SECONDARY SCHOOL,tanahu,407
3861,BHIM MEMORIAL ENGLISH BOARDING SECONDARY SCHOOL,tanahu,407
3862,TALBESI SECONDARY SCHOOL,tanahu,407
3863,BUCHAKHANI SECONDARY SCHOOL,tanahu,407
3864,AMAR BHUPU SAINIKH SECONDARY SCHOOL,tanahu,407
3865,"JANA SAHAYOGI MA VI, SATISWARA",tanahu,407
3866,ACTIVE GREENLAND ENGLISH BOARDING SCHOOL,tanahu,407
3867,MAHARSHI VEDVYAS SANSKRIT MADHYAMIK VIDYALAYA,tanahu,407
3872,MANGALODAYA SECONDARY SCHOOL,tanahu,407
3875,JANA JAGRITI SECONDARY SCHOOL,tanahu,407
3877,LITTLE GARDEN ENGLISH BOARDING SCHOOL,tanahu,407
