school-code,ng,E,D,D+,C,C+,B,B+,A,A+,total,class,year
3643,0,2,0,0,0,2,28,35,5,1,73,12,2077
3644,0,1,0,0,1,8,9,1,0,0,20,12,2077
3645,0,1,0,0,2,8,8,0,0,0,19,12,2077
3646,0,1,0,0,0,1,9,2,0,0,13,12,2077
3647,0,4,0,0,7,5,4,1,0,0,21,12,2077
3648,0,2,0,0,1,6,16,6,2,0,33,12,2077
3649,0,0,0,0,0,2,15,5,0,0,22,12,2077
3650,0,1,0,0,0,2,15,8,1,0,27,12,2077
3651,0,1,0,0,0,0,7,3,0,0,11,12,2077
3652,0,1,0,0,4,6,4,2,0,0,17,12,2077
3653,0,1,0,0,3,19,8,3,0,0,34,12,2077
3654,0,1,0,0,0,3,8,6,0,0,18,12,2077
3655,0,1,0,0,0,3,7,1,0,0,12,12,2077
3656,0,0,0,0,0,1,5,0,0,0,6,12,2077
3657,0,4,0,0,3,3,0,0,0,0,10,12,2077
3658,0,1,0,0,0,10,7,3,0,0,21,12,2077
3659,0,1,0,0,0,3,1,0,0,0,5,12,2077
3660,0,0,0,0,0,0,5,2,0,0,7,12,2077
3701,0,0,0,0,0,8,27,4,0,0,39,12,2077
3702,0,0,0,0,0,2,19,0,0,0,21,12,2077
3703,0,1,0,0,4,20,11,3,0,0,39,12,2077
3704,0,2,0,0,1,16,19,4,0,0,42,12,2077
3705,0,10,0,0,1,42,93,33,2,0,181,12,2077
3706,0,0,0,0,3,10,7,8,1,0,29,12,2077
3707,0,0,0,0,1,3,14,8,0,0,26,12,2077
3709,0,6,0,0,0,11,36,4,1,0,58,12,2077
3710,0,0,0,0,0,2,10,7,1,0,20,12,2077
3711,0,3,0,1,1,9,12,0,2,0,28,12,2077
3712,0,0,0,0,0,0,0,2,3,0,5,12,2077
3713,0,2,0,0,0,0,26,6,0,0,34,12,2077
3714,0,0,0,0,0,4,11,5,4,0,24,12,2077
3715,0,16,0,0,24,103,70,15,0,0,228,12,2077
3716,0,6,0,0,2,41,71,14,0,0,134,12,2077
3717,0,1,0,0,0,3,21,2,0,0,27,12,2077
3718,0,0,0,0,0,2,13,2,0,0,17,12,2077
3719,0,1,0,0,0,22,18,2,0,0,43,12,2077
3720,0,0,0,0,0,3,5,0,0,0,8,12,2077
3721,0,2,0,0,0,0,11,8,1,0,22,12,2077
3722,0,0,0,0,0,4,5,0,0,0,9,12,2077
3723,0,1,0,0,0,3,10,1,0,0,15,12,2077
3724,0,1,0,0,0,1,3,18,6,0,29,12,2077
3725,0,2,0,0,0,0,6,4,0,0,12,12,2077
3726,0,0,0,0,0,2,13,26,3,1,45,12,2077
3727,0,0,0,0,0,0,11,21,4,1,37,12,2077
3728,0,6,0,0,0,0,10,1,0,0,17,12,2077
3729,0,2,0,0,0,4,7,6,0,0,19,12,2077
3730,0,3,0,0,0,0,3,14,1,0,21,12,2077
3731,0,0,0,0,1,10,2,0,0,0,13,12,2077
3732,0,0,0,0,0,3,5,0,0,0,8,12,2077
3734,0,1,0,0,0,0,0,1,2,0,4,12,2077
3735,0,0,0,0,0,0,4,1,1,0,6,12,2077
3736,0,0,0,0,0,1,0,1,0,0,2,12,2077
3737,0,4,0,0,2,7,29,7,1,0,50,12,2077
3738,0,0,0,0,0,0,6,9,2,0,17,12,2077
3801,0,0,0,0,0,1,25,2,0,0,28,12,2077
3803,0,5,0,0,7,18,27,9,3,0,69,12,2077
3804,0,5,0,0,15,78,57,15,2,0,172,12,2077
3805,0,11,0,2,20,101,98,48,9,0,289,12,2077
3806,0,0,0,0,0,0,2,15,14,6,37,12,2077
3807,0,0,0,0,0,14,19,3,1,0,37,12,2077
3808,0,3,0,0,0,11,16,2,0,0,32,12,2077
3809,0,1,0,0,5,14,1,2,0,0,23,12,2077
3811,0,8,0,0,1,21,98,68,18,0,214,12,2077
3813,0,12,0,0,5,42,68,21,12,1,161,12,2077
3814,0,2,0,0,1,14,23,9,1,0,50,12,2077
3815,0,6,0,0,2,57,78,18,2,0,163,12,2077
3817,0,0,0,0,1,9,24,36,10,0,80,12,2077
3818,0,2,0,0,0,6,20,6,1,0,35,12,2077
3819,0,6,1,3,13,41,27,6,0,0,97,12,2077
3820,0,24,0,0,14,98,154,110,59,8,467,12,2077
3821,0,0,0,0,0,1,10,0,0,0,11,12,2077
3822,0,6,0,0,2,33,50,20,3,0,114,12,2077
3823,0,0,0,0,1,16,42,15,8,0,82,12,2077
3824,0,1,0,0,0,7,5,3,0,0,16,12,2077
3825,0,0,0,0,0,0,7,12,4,0,23,12,2077
3826,0,0,0,0,1,12,12,5,0,0,30,12,2077
3827,0,2,0,2,4,13,22,8,0,0,51,12,2077
3828,0,2,0,0,0,4,35,29,7,0,77,12,2077
3829,0,3,0,0,0,6,6,6,0,0,21,12,2077
3830,0,0,0,0,0,5,5,0,0,0,10,12,2077
3831,0,0,0,0,0,0,4,1,0,0,5,12,2077
3832,0,2,0,0,0,0,6,0,0,0,8,12,2077
3833,0,0,0,0,0,10,21,2,0,0,33,12,2077
3834,0,0,0,0,0,1,3,0,0,0,4,12,2077
3835,0,1,0,0,3,13,12,1,0,0,30,12,2077
3836,0,9,0,0,4,86,159,85,26,1,370,12,2077
3837,0,0,0,0,0,4,6,0,0,0,10,12,2077
3838,0,2,0,0,0,1,8,4,0,0,15,12,2077
3839,0,1,0,0,0,3,23,1,0,1,29,12,2077
3840,0,1,0,0,0,2,17,4,0,0,24,12,2077
3841,0,4,0,0,1,7,30,4,0,0,46,12,2077
3842,0,1,0,0,4,11,6,0,0,0,22,12,2077
3843,0,1,0,0,0,8,3,0,0,0,12,12,2077
3844,0,4,0,0,6,22,14,3,1,0,50,12,2077
3845,0,1,0,0,0,15,12,1,0,0,29,12,2077
3846,0,0,0,0,0,4,14,13,3,0,34,12,2077
3847,0,1,0,0,0,1,16,5,0,0,23,12,2077
3848,0,1,0,0,0,2,7,4,0,0,14,12,2077
3849,0,0,0,0,0,2,5,0,2,0,9,12,2077
3850,0,0,0,0,0,1,17,4,0,0,22,12,2077
3851,0,3,0,0,1,2,9,0,0,0,15,12,2077
3852,0,1,0,0,0,3,8,5,0,0,17,12,2077
3853,0,21,0,0,0,0,0,0,0,0,21,12,2077
3854,0,0,0,0,0,10,16,11,1,0,38,12,2077
3855,0,0,0,0,0,5,14,4,0,0,23,12,2077
3856,0,0,0,0,0,1,7,2,0,0,10,12,2077
3857,0,1,0,0,0,9,13,3,0,0,26,12,2077
3858,0,0,0,0,0,4,7,0,0,0,11,12,2077
3860,0,0,0,0,0,0,8,15,5,0,28,12,2077
3861,0,0,0,0,0,5,3,2,0,0,10,12,2077
3862,0,0,0,0,1,1,16,10,1,0,29,12,2077
3863,0,0,0,0,0,3,10,0,0,0,13,12,2077
3864,0,2,0,0,0,1,13,19,2,0,37,12,2077
3865,0,0,0,0,0,6,5,0,0,0,11,12,2077
3866,0,2,0,0,1,14,12,6,0,0,35,12,2077
3867,0,1,0,0,0,1,7,2,0,0,11,12,2077
3872,0,0,0,0,1,1,3,1,0,0,6,12,2077
3875,0,1,0,0,0,8,5,0,0,0,14,12,2077
3877,0,0,0,0,0,3,1,6,0,0,10,12,2077
3880,0,8,0,0,0,0,0,0,0,0,8,12,2077
3881,0,10,0,0,0,0,0,0,0,0,10,12,2077
3882,0,3,0,0,1,9,6,5,0,0,24,12,2077
3883,0,2,0,0,1,1,13,4,0,0,21,12,2077
3884,0,0,0,0,0,1,9,1,0,0,11,12,2077
3885,0,2,0,0,0,2,11,2,0,0,17,12,2077
3902,0,12,0,0,2,18,58,23,4,0,117,12,2077
3903,0,2,0,0,1,3,16,14,5,0,41,12,2077
3904,0,3,0,0,2,18,22,4,1,0,50,12,2077
3905,0,1,0,0,0,7,18,7,6,0,39,12,2077
3906,0,5,0,0,1,12,76,69,19,1,183,12,2077
