neb_code,school_name,district
3302,GAURI SHANKAR SECONDARY SCHOOL,BARA
3303,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3304,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3305,RAM RAJA (MOHAN BIKRAM SHAH) MULTIPLE CAMPUS,BARA
3307,DIVINE COSMOPOLITAN ENGLISH BOARDING SECONDARY SCHOOL,BARA
3308,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3309,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3310,BHOJ BHAGAT SECONDARY SCHOOL,BARA
3311,MOUNT EVEREST SECONDARY SCHOOL,BARA
3312,AMAR SECONDARY SCHOOL,BARA
3313,ANUP DIPANI SECONDARY SCHOOL,BARA
3314,PHAKIRA GIRI RAJESHWOR GIRI SECONDARY SCHOOL,BARA
3315,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3316,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3318,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3319,DURGA SECONDARY SCHOOL,BARA
3321,NEPAL RASTRIYA  SECONDARY SCHOOL,BARA
3322,JANATA  SECONDARY SCHOOL,BARA
3323,JANATA  SECONDARY SCHOOL,BARA
3324,NEPAL RASTRIYA  SECONDARY SCHOOL,BARA
3325,SHREE TEEN CHANDRA  SECONDARY SCHOOL,BARA
3326,NEPAL RASTRIYA  SECONDARY SCHOOL,BARA
3327,BHOLA  SECONDARY SCHOOL,BARA
3328,VIDYASAGAR BOARDING  SECONDARY SCHOOL,BARA
3329,RAM CHARITRA  SECONDARY SCHOOL,BARA
3330,GAURI SHANKAR SECONDARY SCHOOL,BARA
3331,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3332,JANAJAGRITI SECONDARY SCHOOL,BARA
3333,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3334,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3335,TAPI SECONDARY SCHOOL,BARA
3336,ANCHIT SECONDARY SCHOOL,BARA
3337,KANKALI SECONDARY SCHOOL,BARA
3339,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3341,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3342,NEPAL SECONDARY SCHOOL,BARA
3343,JEEVAN JYOTI  ENGLISH BOARDING SECONDARY  SCHOOL,BARA
3344,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3345,JANATA SECONDARY SCHOOL,BARA
3346,SARASWATI NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3347,PANNADEVI KANYA SECONDARY SCHOOL,BARA
3348,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3349,NEPAL RASTRIYA SECONDARY SCHOOL,BARA
3350,MANI SECONDARY SCHOOL,BARA
3351,JANA SAMUDAYIK SECONDARY SCHOOL,BARA
3352,SIMARA PUBLIC SECONDARY  SCHOOL,BARA
3353,SHREE JANATA SECONDARY SCHOOL,BARA
3354,EKTA SECONDARY SCHOOL,BARA
3355,MANAKAMANA SECONDARY SCHOOL,BARA
3401,NATIONAL INFOTECH SECONDARY SCHOOL,PARSA
3402,HARI KHETAN MULTIPLE CAMPUS,PARSA
3403,BIRGUNJ COMMERCE CAMPUS,PARSA
3404,GYAN JYOTI SECONDARY SCHOOL,PARSA
3405,BIRGUNJ PUBLIC SECONDARY SCHOOL,PARSA
3406,NATIONAL ACADEMY SECONDARY SCHOOL,PARSA
3407,SIDDHARTHA INTERNATIONAL SECONDARY SCHOOL,PARSA
3410,NEPAL RASTRIYA VIDHYAPITH SECONDARY SCHOOL,PARSA
3411,BHANGI SAH SECONDARY SCHOOL,PARSA
3412,JILLA UCHCHANGAL RAMDEV KALWAR SECONDARY SCHOOL,PARSA
3413,SHREE SECONDARY SCHOOL,PARSA
3414,NEPAL RASTRIYA SECONDARY SCHOOL,PARSA
3415,SHREE JANATA SECONDARY SCHOOL,PARSA
3416,DEEP NARAYAN ADARSHA SECONDARY SCHOOL,PARSA
3417,NEPAL RASTRIYA SECONDARY SCHOOL,PARSA
3418,NEPAL RASTRIYA  SECONDARY SCHOOL,PARSA
3419,SARASWATI SECONDARY SCHOOL,PARSA
3420,NEPAL RASTRIYA SECONDARY SCHOOL,PARSA
3421,NIRSINGH SECONDARY SCHOOL,PARSA
3422,NEPAL RASTRIYA SECONDARY SCHOOL,PARSA
3423,ST. XAVIER SECONDARY SCHOOL,PARSA
3424,TRI JUDDHA MAHABIR PRASAD RAGHUBIR RAM SECONDARY SCHO,PARSA
3425,GYAN VATIKA BOARDING ENGLISH SECONDARY  SCHOOL,PARSA
3426,SUNDARMAL RAMKUMAR KANYA SECONDARY SCHOOL,PARSA
3427,RAMCHARITRA BHAGAT SECONDARY SCHOOL,PARSA
3428,MAHANANDA PRASAD UPADHYAY SECONDARY SCHOOL,PARSA
3429,GOLDEN FUTRUE SECONDARY ENGLISH BOARDING SECONDARY SC,PARSA
3430,MANGAL SECONDARY SCHOOL,PARSA
3431,GRACE SECONDARY SCHOOL,PARSA
3432,HOLYLAND ENGLISH SECONDARY SCHOOL,PARSA
3433,DEVNANDAN DEVRAJ SECONDARY SCHOOL,PARSA
3434,BIRGUNG PUBLIC ENGLISH SECONDARY SCHOOL,PARSA
3435,KANCHANJUNGA ENGLISH SECONDARY SCHOOL,PARSA
3436,,PARSA
3437,MINILAND ENGLISH SECONDARY SCHOOL,PARSA
3441,OM NATIONAL ACADEMY,PARSA
3443,SARADA SECONDARY SCHOOL,PARSA
3444,DWARDEVI SECONDARY SCHOOL,PARSA
3450,MUKHDEV SUSHILA SECONDARY SCHOOL,PARSA
3452,SALOM SECONDARY SCHOOL,PARSA
3454,ANGEL INTERNATIONAL BOARDING SECONDARY SCHOOL,PARSA
3501,BAL KUMARI SECONDARY SCHOOL,CHITAWAN
3503,ORCHID SCIENCE COLLEGE,CHITAWAN
3504,INTERNATIONAL COLLEGE,CHITAWAN
3507,JANA ADARSHA MULTIPLE CAMPUS,CHITAWAN
3508,ANNAPURNA SECONDARY SCHOOL,CHITAWAN
3509,BISHWA PRAKASH SECONDARY SCHOOL,CHITAWAN
3510,SAPTAGANDAKI MULTIPLE CAMPUS,CHITAWAN
3513,BAL KUMARI COLLEGE,CHITAWAN
3514,SARBA SHANTI SECONDARY SCHOOL,CHITAWAN
3515,MAIYA DEVI KANYA COLLEGE,CHITAWAN
3516,MILLY JULLY ENGLISH SECONDARY SCHOOL,CHITAWAN
3517,APEX ACADEMY SECONDARY SCHOOL,CHITAWAN
3518,PRESIDENCY SECONDARY SCHOOL,CHITAWAN
3519,ARUNODAYA SECONDARY SCHOOL,CHITAWAN
3520,NARAYANI VIDYA MANDIR SECONDARY SCHOOL,CHITAWAN
3522,NEW CAPITAL SECONDARY SCHOOL,CHITAWAN
3524,AMAR SECONDARY SCHOOL,CHITAWAN
3525,PARAGON SECONDARY SCHOOL,CHITAWAN
3526,MADI CAMPUS,CHITAWAN
3527,SHAHEED SMARAK COLLEGE,CHITAWAN
3528,BHUWANISHANKAR MULTIPLE COLLEGE,CHITAWAN
3529,JANAKI SECONDARY SCHOOL,CHITAWAN
3530,SHANTI VIDYA MANDIR ENGLISH SECONDARY SCHOOL,CHITAWAN
3531,ADARSHA SECONDARY SCHOOL,CHITAWAN
3532,NEPAL SECONDARY SCHOOL,CHITAWAN
3533,NARAYANI MODEL SECONDARY SCHOOL,CHITAWAN
3534,JANA JAGRITI SECONDARY SCHOOL,CHITAWAN
3535,PREMBASTI SECONDARY SCHOOL,CHITAWAN
3536,LAXMI SECONDARY SCHOOL,CHITAWAN
3537,PRABHAT SECONDARY SCHOOL,CHITAWAN
3539,BUDDHA SHANTI SECONDARY SCHOOL,CHITAWAN
3540,BHIMNAGAR SECONDARY SCHOOL,CHITAWAN
3541,JANAJYOTI PADAMNARAYAN DHARMAKUMARI MALLA SECONDARY,CHITAWAN
3542,NARAYANI ENGLISH PUBLIC SECONDARY SCHOOL,CHITAWAN
3544,CHITWAN SECONDARY SCHOOL,CHITAWAN
3545,SOMESHWAR SECONDARY SCHOOL,CHITAWAN
3546,EDEN GARDEN ENGLISH SECONDARY SCHOOL,CHITAWAN
3547,PRERANA SECONDARY ENGLISH BOARDING SCHOOL,CHITAWAN
3548,SHARADPUR SECONDARY SCHOOL,CHITAWAN
3549,S.O.S. HERMANN GMEINER SECONDARY SCHOOL,CHITAWAN
3550,LAXMI SECONDARY SCHOOL,CHITAWAN
3551,BHARATPUR SECONDARY SCHOOL,CHITAWAN
3552,DURGA SECONDARY SCHOOL,CHITAWAN
3553,PARAGON SECONDARY SCHOOL,CHITAWAN
3554,PANCHAKANYA  SECONDARY SCHOOL,CHITAWAN
3555,PRITHVI SECONDARY SCHOOL,CHITAWAN
3556,KHAIRAHANI SECONDARY SCHOOL,CHITAWAN
3557,SHIKSHA BIKASH ENGLISH BOARDING SECONDARY SCHOOL,CHITAWAN
3558,AROMA ENGLISH SECONDARY SCHOOL,CHITAWAN
3559,DAISY ENGLISH BOARDING SECONDARY SCHOOL,CHITAWAN
3560,BHIMODAYA SECONDARY SCHOOL,CHITAWAN
3561,SARASWATI SECONDARY SCHOOL,CHITAWAN
3562,SHREE KAVILASH SECONDARY SCHOOL,CHITAWAN
3563,JANAJIWAN SECONDARY SCHOOL,CHITAWAN
3564,SHREE SAJHAPUR SECONDARY SCHOOL,CHITAWAN
3565,GUNJANAGAR SECONDARY SCHOOL,CHITAWAN
3566,CHATURMUKHI SECONDARY SCHOOL,CHITAWAN
3568,GLOWSHINE ACADEMY SECONDARY SCHOOL,CHITAWAN
3569,BIRENDRA ADARSHA SECONDARY SCHOOL,CHITAWAN
3570,BHANDARA SECONDARY SCHOOL,CHITAWAN
3571,JHUWANI SECONDARY SCHOOL,CHITAWAN
3572,MOHANA SECONDARY SCHOOL,CHITAWAN
3573,HIMALAYA SECONDARY SCHOOL,CHITAWAN
3574,BALKUMARI KANYA SECONDARY SCHOOL,CHITAWAN
3575,JANAJIWAN SECONDARY SCHOOL,CHITAWAN
3576,KAPIYA SECONDARY SCHOOL,CHITAWAN
3577,AADIKABI BHANUBHAKTA SECONDARY SCHOOL,CHITAWAN
3578,VALMIKI SHIKSHA SADAN SECONDARY SCHOOL,CHITAWAN
3579,SKYRIDER SECONDARY ENGLISH BOARDING SCHOOL,CHITAWAN
3580,PARIJAT ENGLISH BOARDING SCHOOL,CHITAWAN
3581,GURUKUL SECONDARY  SCHOOL,CHITAWAN
3582,BACHHAULI SECONDARY SCHOOL,CHITAWAN
3583,SHARADA SECONDARY SCHOOL,CHITAWAN
3584,KATHAR SECONDARY SCHOOL,CHITAWAN
3585,PEACE ZONE ENGLISH SECONDARY SCHOOL,CHITAWAN
3586,PARADISE ENGLISH SECONDARY SCHOOL,CHITAWAN
3587,PANCHA KANYA VIDHYA MANDIR AWASIYA SECONDARY SCHOOL,CHITAWAN
3588,USHA ENGLISH BOARDING SECONDARY SCHOOL,CHITAWAN
3589,SUNRISE ENGLISH SECONDARY SCHOOL,CHITAWAN
3590,STEP BY STEP ENGLISH SECONDARY SCHOOL,CHITAWAN
3591,SAINIK AWASIYA MAHAVIDYALAYA,CHITAWAN
3601,DULLAV SECONDARY SCHOOL,GORKHA
3602,PAROPAKAR ADARSHA SECONDARY SCHOOL,GORKHA
3603,BHAWANI SECONDARY SCHOOL,GORKHA
3604,SHAKTI SECONDARY SCHOOL,GORKHA
3605,BHIMODAYA SECONDARY SCHOOL,GORKHA
3606,SHAHEED SMRITY SECONDARY SCHOOL,GORKHA
3607,MAHENDRA SECONDARY SCHOOL,GORKHA
3608,SARASWATI SECONDARY SCHOOL,GORKHA
3609,THE OLD CAPITAL SECONDARY SCHOOL,GORKHA
3610,MAHALAXMI SECONDARY SCHOOL,GORKHA
3611,MAHENDRA LILA SECONDARY SCHOOL,GORKHA
3612,GYANMARGA SECONDARY SCHOOL,GORKHA
3613,SHREE VINDHYABASINEE SECONDARY SCHOOL,GORKHA
3614,DRABYASHAH CAMPUS SECONDARY SCHOOL,GORKHA
3615,HIMALAYA SECONDARY SCHOOL,GORKHA
3616,SURYA JYOTI SECONDARY SCHOOL,GORKHA
3617,MANAKAMANA SECONDARY SCHOOL,GORKHA
3618,SHREE BHAGABATI HIMALAYA SECONDARY SCHOOL,GORKHA
3619,GYAN JYOTI SECONDARY SCHOOL,GORKHA
3620,SHREE MAHENDRA JYOTI SECONDARY SCHOOL,GORKHA
3621,BIJAYA BHAWANI SECONDARY SCHOOL,GORKHA
3622,BHAWANI SECONDARY SCHOOL,GORKHA
3623,JANATA SECONDARY SCHOOL,GORKHA
3624,JANAKALYAN SECONDARY SCHOOL,GORKHA
3625,BHAIRAWASHRAM SECONDARY SCHOOL,GORKHA
3626,RATNESWOR SECONDARY SCHOOL,GORKHA
3627,ANNAPURNA SECONDARY SCHOOL,GORKHA
3628,NAVAJAGRITI CHANDI SECONDARY SCHOOL,GORKHA
3629,HIMALAYA SECONDARY SCHOOL,GORKHA
3630,SANSKRIT SECONDARY SCHOOL,GORKHA
3631,SHANTI SECONDARY SCHOOL,GORKHA
3632,SHAILAPUTRI SECONDARY SCHOOL,GORKHA
3633,AMARJYOTI JANATA SECONDARY SCHOOL,GORKHA
3634,SANSARI MAHENDRA SECONDARY SCHOOL,GORKHA
3635,HIMALAYA SECONDARY SCHOOL,GORKHA
3636,MANDALI SECONDARY SCHOOL,GORKHA
3637,JANAJYOTI SECONDARY SCHOOL,GORKHA
3638,JIVAN JYOTI SECONDARY SCHOOL,GORKHA
3639,CHATURMALA SECONDARY SCHOOL,GORKHA
3640,JANASHAKTI SECONDARY SCHOOL,GORKHA
3641,DARBAR SECONDARY SCHOOL,GORKHA
3642,BINDRAWATI SECONDARY SCHOOL,GORKHA
3643,SARASWATI SECONDARY SCHOOL,GORKHA
3644,MAHALAXMI SECONDARY SCHOOL,GORKHA
3645,RATNA RAJYA SECONDARY SCHOOL,GORKHA
3646,JAGESHWOR SECONDARY SCHOOL,GORKHA
3647,AKALA SECONDARY SCHOOL,GORKHA
3648,SIDDHA KALI SECONDARY SCHOOL,GORKHA
3649,SARASWATI SECONDARY SCHOOL,GORKHA
3650,PRABHAT SECONDARY SCHOOL,GORKHA
3651,MIRKOT SECONDARY SCHOOL,GORKHA
3652,RAM SHAH SECONDARY SCHOOL,GORKHA
3653,TARA SECONDARY SCHOOL,GORKHA
3654,CHAMPAWATI SECONDARY SCHOOL,GORKHA
3655,LAXMI SECONDARY SCHOOL,GORKHA
3656,MAHENDRA SHAKTI SECONDARY SCHOOL,GORKHA
3657,SIDDHIDEVI SECONDARY  SCHOOL,GORKHA
3658,GANDAKI SECONDARY  SCHOOL,GORKHA
3659,BHADRAKALI SECONDARY SCHOOL,GORKHA
3660,BHAGAWATI SECONDARY SCHOOL,GORKHA
3661,NAWAJYOTI SECONDARY SCHOOL,GORKHA
3701,MANGALA SECONDARY SCHOOL,LAMJUNG
3702,SARBODAYA SECONDARY SCHOOL,LAMJUNG
3703,KUSUMAKAR SECONDARY SCHOOL,LAMJUNG
3704,ISHANESHWAR SECONDARY SCHOOL,LAMJUNG
3705,BHAKTI NAMUNA SECONDARY SCHOOL,LAMJUNG
3706,SHAILAPUTRI SECONDARY SCHOOL,LAMJUNG
3707,BIR BHAKTI SECONDARY SCHOOL,LAMJUNG
3709,ADARSHA BAL SECONDARY SCHOOL,LAMJUNG
3710,VIDHYA BIKASH SECONDARY SCHOOL,LAMJUNG
3711,SHANTI SECONDARY SCHOOL,LAMJUNG
3712,JANA KALYAN SECONDARY SCHOOL,LAMJUNG
3713,AMAR SECONDARY SCHOOL,LAMJUNG
3714,BHUTPURBA SAINIK AAWASHIYA SECONDARY SCHOOL,LAMJUNG
3715,JANABIKAS SECONDARY SCHOOL,LAMJUNG
3716,MARSYANGDI MULTIPLE CAMPUS,LAMJUNG
3717,SOUBHAGYODAYA SECONDARY SCHOOL,LAMJUNG
3718,GANESH MALIKA SECONDARY SCHOOL,LAMJUNG
3719,BHAIRAV KALI SECONDARY SCHOOL,LAMJUNG
3720,CHANDRODAYA SECONDARY SCHOOL,LAMJUNG
3721,BAL KALYAN SECONDARY SCHOOL,LAMJUNG
3722,LAMJUNG SECONDARY SCHOOL,LAMJUNG
3723,BUDDHODAYA SECONDARY SCHOOL,LAMJUNG
3724,GYANODAYA SECONDARY SCHOOL,LAMJUNG
3725,SURYODAYA SECONDARY SCHOOL,LAMJUNG
3726,EARTHLY PARADISE BOARDING SECONDARY  SCHOOL,LAMJUNG
3727,FUTURE STAR ENGLISH AWASIYA SECONDARY SCHOOL,LAMJUNG
3728,JANABIKASH SECONDARY SCHOOL,LAMJUNG
3729,VIDYA JYOTI SECONDARY SCHOOL,LAMJUNG
3730,EX. SERVICE MAN SECONDARY ENGLISH BOARDING SECONDARY SC,LAMJUNG
3731,PHALENI SECONDARY SCHOOL,LAMJUNG
3732,BAGISHOWRI SECONDARY SCHOOL,LAMJUNG
3734,GLOBAL VISION ENGLISH BOARDING SCHOOL,LAMJUNG
3735,GANGA MILAN SECONDARY SCHOOL,LAMJUNG
3736,BUDDHA MILAN SECONDARY SCHOOL,LAMJUNG
3737,JANAKALYAN SECONDARY SCHOOL,LAMJUNG
3801,TRIBHUVAN SECONDARY SCHOOL,TANAHU
3803,HOMRAJ LOHANI SHARADA SIKSHYA SADAN SECONDARY SCHOOL,TANAHU
3804,JANA JYOTI SECONDARY SCHOOL,TANAHU
3805,AADIKABI BHANUBHAKTA CAMPUS,TANAHU
3806,NOTRE DAME SECONDARY SCHOOL,TANAHU
3807,SIDDHARTHA SECONDARY SCHOOL,TANAHU
3808,BANDIPUR CAMPUS,TANAHU
3809,MAHENDRA JYOTI SECONDARY SCHOOL,TANAHU
3811,PARASHAR SECONDARY SCHOOL,TANAHU
3813,RAM SHAH SECONDARY SCHOOL,TANAHU
3814,KALIKA SECONDARY SCHOOL,TANAHU
3815,DAMAULI SECONDARY SCHOOL,TANAHU
3817,ARANIKO ENGLISH BOARDING SECONDARY SCHOOL,TANAHU
3818,GAUNPHARKODAYA SECONDARY SCHOOL,TANAHU
3819,PABITRA SECONDARY SCHOOL,TANAHU
3820,SATYAWATI SECONDARY SCHOOL,TANAHU
3821,CHANDRAWATI SECONDARY SCHOOL,TANAHU
3822,NIRMAL SECONDARY SCHOOL,TANAHU
3823,BARAHI AWASIYA UCHCHA MADHYAMIK BIDYALAYA,TANAHU
3824,KESHABTAR SECONDARY SCHOOL,TANAHU
3825,HIMALAYA SECONDARY SCHOOL,TANAHU
3826,SURYODAYA ENGLISH BOARDING SECONDARY SCHOOL,TANAHU
3827,MITRATA SECONDARY SCHOOL,TANAHU
3828,KHAIRENI SECONDARY SCHOOL,TANAHU
3829,KYAMIN SECONDARY SCHOOL,TANAHU
3830,BAL BIKASH SECONDARY SCHOOL,TANAHU
3831,BHANU SECONDARY SCHOOL,TANAHU
3832,BIDYA NIKUNG SECONDARY SCHOOL,TANAHU
3833,HANSA BAHINI SECONDARY SCHOOL,TANAHU
3834,SARASWATI MANDIR SECONDARY SCHOOL,TANAHU
3835,ADHARBHUT SECONDARY SCHOOL,TANAHU
3836,PANCHAMUNIDEV SECONDARY SCHOOL,TANAHU
3837,PARWATI SECONDARY SCHOOL,TANAHU
3838,ADARSHA SHIKSHYA SECONDARY SCHOOL,TANAHU
3839,MAHENDRI SECONDARY SCHOOL,TANAHU
3840,CHANDRA JYOTI SECONDARY SCHOOL,TANAHU
3841,MIN SECONDARY SCHOOL,TANAHU
3842,JALDEVI SECONDARY SCHOOL,TANAHU
3843,RADHA SECONDARY SCHOOL,TANAHU
3844,SHREE BAL VIDYA MANDIR (BVM) SECONDARY SCHOOL,TANAHU
3845,SHREE KRISHNA SECONDARY SCHOOL,TANAHU
3846,SHIVA SARASWATI SECONDARY SCHOOL,TANAHU
3847,KALIKA SECONDARY SCHOOL,TANAHU
3848,UDAYA SECONDARY SCHOOL,TANAHU
3849,SHAHID GANGA SECONDARY SCHOOL,TANAHU
3850,BARAHI SECONDARY SCHOOL,TANAHU
3851,ARANIKO SECONDARY SCHOOL,TANAHU
3852,ARANIKO BOARDING SECONDARY SCHOOL,TANAHU
3853,PARAMANANDA SANSKRIT GURUKULAM SECONDARY SCHOOL,TANAHU
3854,MANOHAR SECONDARY SCHOOL,TANAHU
3855,CHHABDI SECONDARY SCHOOL,TANAHU
3856,JANA PREMI SECONDARY SCHOOL,TANAHU
3857,JANAJUKTA SHAHI SECONDARY SCHOOL,TANAHU
3858,SHANKAR SECONDARY SCHOOL,TANAHU
3860,CHANDI DEVI RASTRIYA SECONDARY SCHOOL,TANAHU
3861,BHIM MEMORIAL ENGLISH BOARDING SECONDARY SCHOOL,TANAHU
3862,TALBESI SECONDARY SCHOOL,TANAHU
3863,BUCHAKHANI SECONDARY SCHOOL,TANAHU
3864,AMAR BHUPU SAINIKH SECONDARY SCHOOL,TANAHU
3865,"JANA SAHAYOGI MA VI, SATISWARA",TANAHU
3866,ACTIVE GREENLAND ENGLISH BOARDING SCHOOL,TANAHU
3867,MAHARSHI VEDVYAS SANSKRIT MADHYAMIK VIDYALAYA,TANAHU
3872,MANGALODAYA SECONDARY SCHOOL,TANAHU
3875,JANA JAGRITI SECONDARY SCHOOL,TANAHU
3902,BHANUBHAKTA ACHARAYA SECONDARY SCHOOL,SYANGJA
3903,PRADHYUMNA PANERU SECONDARY SCHOOL,SYANGJA
3904,JANA PRADIP SECONDARY SCHOOL,SYANGJA
3905,JANATA SECONDARY SCHOOL,SYANGJA
3906,NEPAL ADARSHA SECONDARY SCHOOL,SYANGJA
3907,SIDDHARTHA SECONDARY SCHOOL,SYANGJA
3908,PIONEERS' ENGLISH SECONDARY SCHOOL,SYANGJA
3909,GANGALAL SECONDARY SCHOOL,SYANGJA
3910,CHIRAG SECONDARY SCHOOL,SYANGJA
3911,PURNAMRIT BHAWANI SECONDARY SCHOOL,SYANGJA
3912,PANCHA KANYA SECONDARY SCHOOL,SYANGJA
3913,BHAGAWATI SECONDARY SCHOOL,SYANGJA
3914,WALING MULTIPLE CAMPUS,SYANGJA
3915,TRIBHUWAN ADARSHA CAMPUS,SYANGJA
3916,BHU PU SAINIK ENGLISH BOARDING SECONDARY SCHOOL,SYANGJA
3917,SYANGJA SECONDARY SCHOOL,SYANGJA
3918,KOLMA BARAH CHAUR SECONDARY SCHOOL,SYANGJA
3919,BAL SIDDHA SECONDARY SCHOOL,SYANGJA
3920,BIRENDRA SECONDARY SCHOOL,SYANGJA
3921,KALIKA SECONDARY SCHOOL,SYANGJA
3922,DAHATHUM SECONDARY SCHOOL,SYANGJA
3923,SHREE SARBAJANIK SECONDARY SCHOOL,SYANGJA
3924,RAJSTHAL SECONDARY SCHOOL,SYANGJA
3925,BAL VIDHYA BIKASH BOARDING SECONDARY SCHOOL,SYANGJA
3926,NAVA JYOTI SECONDARY SCHOOL,SYANGJA
3927,JANTA SECONDARY SCHOOL,SYANGJA
3928,JYOTI AWASHIYA SECONDARY SCHOOL,SYANGJA
3929,ROSHANI ENGLISH BOARDING SECONDARY SCHOOL,SYANGJA
3930,BHAGYODAYA SECONDARY SCHOOL,SYANGJA
3931,MATRIBHUMI SECONDARY SCHOOL,SYANGJA
3932,BHU. PU. SAINIK BOARDING SECONDARY SCHOOL,SYANGJA
3933,BHAWANI SECONDARY SCHOOL,SYANGJA
3934,RANBIR JANHIT SECONDARY SCHOOL,SYANGJA
3935,JANAPRIYA SECONDARY SCHOOL,SYANGJA
3936,ADARSHA SECONDARY SCHOOL,SYANGJA
3937,SHIVALAYA SECONDARY SCHOOL,SYANGJA
3938,NARODAYA SECONDARY SCHOOL,SYANGJA
3939,JANASEWA SECONDARY SCHOOL,SYANGJA
3940,SHEETALA SECONDARY SCHOOL,SYANGJA
3941,SARBODAYA SECONDARY SCHOOL,SYANGJA
3942,JANAKI SECONDARY SCHOOL,SYANGJA
3943,TRI-SHAHEED SECONDARY SCHOOL,SYANGJA
3944,KAJIMAN HARITIKA SECONDARY SCHOOL,SYANGJA
3945,TRIBHUWAN AADARSHA SECONDARY SCHOOL,SYANGJA
3946,SARASWATI SECONDARY SCHOOL,SYANGJA
3947,GALKOT SECONDARY SCHOOL,SYANGJA
3948,SHRAWAN SECONDARY SCHOOL,SYANGJA
3949,GHURUNKHA SECONDARY SCHOOL,SYANGJA
3950,MAHENDRA SECONDARY SCHOOL,SYANGJA
3951,LAXMI SECONDARY SCHOOL,SYANGJA
3952,BHANU SECONDARY SCHOOL,SYANGJA
3953,ADARSHA AWASIYA SECONDARY SCHOOL,SYANGJA
3954,DIVYA PRAKASH SECONDARY SCHOOL,SYANGJA
3955,RADHADAMODAR GYANJYOTI SANSKRITI SECONDARY SCHOOL,SYANGJA
3956,JANAHIT SECONDARY SCHOOL,SYANGJA
3957,JANA SECONDARY SCHOOL,SYANGJA
3958,PITAMBAR SECONDARY SCHOOL,SYANGJA
3959,JANA ADARSHA SECONDARY SCHOOL,SYANGJA
3960,MAJHAKOT SECONDARY SCHOOL,SYANGJA
3961,MAHENDRA SECONDARY SCHOOL,SYANGJA
3962,MAHIMA SECONDARY SCHOOL,SYANGJA
3963,RASTRIYA SECONDARY SCHOOL,SYANGJA
3964,BHABISHYA NIRMAN SECONDARY SCHOOL,SYANGJA
3965,BHAGAWATI SECONDARY SCHOOL,SYANGJA
3966,BHOJ PRAKASH SECONDARY SCHOOL,SYANGJA
3967,CHANDIDANDA SECONDARY SCHOOL,SYANGJA
3968,JANAPRIYA SECONDARY SCHOOL,SYANGJA
3969,MAIDAN SECONDARY SCHOOL,SYANGJA
3970,HIMALI SECONDARY SCHOOL,SYANGJA
3971,NEPAL RASTRA SECONDARY SCHOOL,SYANGJA
3972,RAM MANDIR SECONDARY SCHOOL,SYANGJA
3973,KALA BHAIRAB SECONDARY SCHOOL,SYANGJA
3974,GHANTE SECONDARY SCHOOL,SYANGJA
3975,SARASWATI SECONDARY SCHOOL,SYANGJA
3976,JIVANJYOTI SECONDARY SCHOOL,SYANGJA
3977,JANAJYOTI SECONDARY SCHOOL,SYANGJA
3978,RAJENDRA BHAWANI SECONDARY SCHOOL,SYANGJA
3979,RASTRIYA SECONDARY SCHOOL,SYANGJA
3980,SHAHEED SHUKRA SECONDARY SCHOOL,SYANGJA
3981,PAKAWADI BHANJYANG SECONDARY SCHOOL,SYANGJA
3982,DEURALI SECONDARY SCHOOL,SYANGJA
3983,SHISHUKALYAN SECONDARY SCHOOL,SYANGJA
3984,MATRIBHUMI SECONDARY SCHOOL,SYANGJA
3985,DARAUN SECONDARY SCHOOL,SYANGJA
3986,GYANODAYA SECONDARY SCHOOL,SYANGJA
3987,ARNIKO SECONDARY SCHOOL,SYANGJA
3988,HIMALAYA SECONDARY  SCHOOL,SYANGJA
3991,BHU.PU. SAINIK COMMUNITY ACADEMY SCHOOL,SYANGJA
3992,KALIKA SECONDARY SCHOOL,SYANGJA
3993,JANAHIT SECONDARY SCHOOL,SYANGJA
3994,DHRUBA JYOTI SECONDARY SCHOOL,SYANGJA
4001,GANDAKI BOARDING SCHOOL,KASKI
4002,MACHHAPUCHHRE SECONDARY SCHOOL,KASKI
4003,BRAHMA RUPA SECONDARY SCHOOL,KASKI
4004,JANA PRAKASH SECONDARY SCHOOL,KASKI
4005,SOS HERMANN GMEINER SECONDARY SCHOOL GANDAKI,KASKI
4007,RASTRIYA SECONDARY SCHOOL,KASKI
4008,BISHWA SHANTI SECONDARY SCHOOL,KASKI
4009,BARAHI SECONDARY SCHOOL,KASKI
4010,JANAPRIYA MULTIPLE CAMPUS,KASKI
4011,KANYA CAMPUS,KASKI
4012,CHHOREPATAN SECONDARY SCHOOL,KASKI
4013,MOUNT ANNAPURNA CAMPUS,KASKI
4014,LITTLE STEP AWASIYA SECONDARY SCHOOL,KASKI
